date,SO2,CO,PM10,NO2,O3,PM2.5
2023-09-21 17:00:00,6.984909091,445.5996364,14.654,39.00036364,32.67145455,14.27345455
2023-09-21 18:00:00,8.211186441,442.1064407,15.58372881,45.95644068,30.58440678,15.22271186
2023-09-21 19:00:00,9.984666667,426.6235556,15.50688889,39.03133333,21.32955556,15.27333333
2023-09-21 20:00:00,12.79485714,415.1485714,16.77342857,35.27514286,18.18571429,16.39085714
2023-09-21 21:00:00,9.94675,368.82275,14.32575,32.205,19.70075,14.0135
2023-09-21 22:00:00,10.40229167,313.0479167,12.719375,29.62541667,16.43416667,12.401875
2023-09-21 23:00:00,9.607857143,285.5846429,12.39821429,29.91821429,17.05428571,12.11196429
2023-09-22 00:00:00,8.666551724,291.5689655,11.95775862,29.50310345,17.02,11.60465517
2023-09-22 01:00:00,9.2345,277.937,9.261833333,27.42933333,16.67233333,9.016166667
2023-09-22 02:00:00,8.989152542,269.5211864,8.707966102,26.19,14.86237288,8.485423729
2023-09-22 03:00:00,7.665333333,263.9405,8.502666667,26.59616667,16.48033333,8.334166667
2023-09-22 04:00:00,8.31295082,257.7095082,8.07295082,25.5257377,16.24803279,7.854590164
2023-09-22 05:00:00,11.01859649,295.5535088,17.32649123,29.62070175,15.99736842,16.30333333
2023-09-22 06:00:00,18.34070175,401.8036842,37.40122807,33.66666667,12.02982456,33.83842105
2023-09-22 07:00:00,21.483,410.7593333,33.11683333,28.87233333,8.793833333,30.80983333
2023-09-22 08:00:00,18.20763636,363.3396364,34.07581818,27.95727273,11.52545455,31.45945455
2023-09-22 09:00:00,14.14808511,304.503617,22.90765957,30.02170213,16.67382979,20.57829787
2023-09-22 10:00:00,16.89075,330.65325,16.98525,25.40225,14.59925,16.02775
2023-09-22 11:00:00,16.14836364,287.6132727,10.07436364,12.76963636,8.752,9.88
2023-09-22 12:00:00,13.23244898,270.7228571,7.688163265,9.830408163,14.38571429,7.568979592
2023-09-22 13:00:00,11.16468085,308.5351064,7.552978723,9.799361702,19.72021277,7.431914894
2023-09-22 14:00:00,10.79711538,355.4715385,9.551923077,18.36538462,21.53826923,9.410769231
2023-09-22 15:00:00,10.24275862,366.0613793,10.39086207,17.26862069,25.14413793,10.14534483
2023-09-22 16:00:00,10.92586957,357.9997826,8.942826087,21.89152174,25.22847826,8.813043478
2023-09-22 17:00:00,12.1427451,379.8639216,11.4154902,26.71862745,21.73803922,11.22843137
2023-09-22 18:00:00,10.3456,405.0568,12.7582,35.0026,22.767,12.4378
2023-09-22 19:00:00,10.80236842,383.6394737,10.19763158,34.28105263,18.68684211,9.993947368
2023-09-22 20:00:00,11.15971429,356.2234286,8.090571429,33.066,16.26571429,7.849714286
2023-09-22 21:00:00,14.20152174,380.4182609,22.59782609,33.84347826,15.51804348,20.95021739
2023-09-22 22:00:00,11.59092593,301.987037,9.475,33.00666667,16.26388889,9.251111111
2023-09-22 23:00:00,12.46333333,265.6203333,8.997666667,31.46816667,15.367,8.799
2023-09-23 00:00:00,11.83916667,240.446,8.775666667,30.52933333,13.233,8.568833333
2023-09-23 01:00:00,11.65166667,238.1486667,9.513166667,30.8745,12.947,9.1695
2023-09-23 02:00:00,11.21098361,225.2134426,7.813770492,27.50327869,12.5947541,7.696721311
2023-09-23 03:00:00,9.402833333,237.6068333,8.573333333,28.078,14.94516667,8.322333333
2023-09-23 04:00:00,9.713833333,241.4745,7.669666667,23.26733333,13.0015,7.4225
2023-09-23 05:00:00,9.782758621,213.1981034,6.517586207,20.08034483,12.34706897,6.327758621
2023-09-23 06:00:00,14.975,240.3844444,8.092777778,23.30944444,11.23203704,7.861666667
2023-09-23 07:00:00,17.93787234,281.8082979,10.58085106,18.50255319,9.344680851,10.41255319
2023-09-23 08:00:00,16.67288462,320.2807692,13.65,17.02788462,11.94846154,13.35634615
2023-09-23 09:00:00,16.48350877,336.8508772,15.2422807,14.0254386,14.13631579,14.90438596
2023-09-23 10:00:00,12.66528302,392.3366038,17.61056604,17.40207547,21.23622642,17.23811321
2023-09-23 11:00:00,12.33,360.0635294,15.23215686,14.68705882,22.97705882,14.87568627
2023-09-23 12:00:00,11.04458333,439.62375,21.35770833,26.13770833,29.01333333,20.45041667
2023-09-23 13:00:00,12.24098039,411.0203922,9.219019608,40.47607843,25.31666667,9.011568627
2023-09-23 14:00:00,17.95978723,426.2291489,14.7293617,37.92255319,17.57021277,14.32957447
2023-09-23 15:00:00,13.24017857,351.1264286,5.864464286,24.35678571,15.82035714,5.73625
2023-09-23 16:00:00,11.27521739,306.6243478,5.825652174,26.74717391,16.88130435,5.656304348
2023-09-23 17:00:00,16.13902439,400.107561,16.21780488,27.17585366,13.17268293,15.41463415
2023-09-23 18:00:00,17.68452381,412.602619,20.1197619,30.65285714,12.95285714,18.65047619
2023-09-23 19:00:00,15.530625,364.3159375,14.1296875,30.1396875,13.3346875,13.1034375
2023-09-23 20:00:00,14.27410256,344.2997436,10.28410256,29.39205128,13.21230769,10.01384615
2023-09-23 21:00:00,12.00225806,288.126129,9.81,27.33483871,14.57548387,9.483225806
2023-09-23 22:00:00,11.41367347,235.3510204,2.883265306,22.57,13.60693878,2.814897959
2023-09-23 23:00:00,10.69509434,200.7354717,2.940943396,23.78792453,14.12339623,2.799433962
2023-09-24 00:00:00,10.67464286,207.6769643,4.096964286,27.04642857,14.04267857,3.975357143
2023-09-24 01:00:00,9.042241379,226.7234483,5.784655172,29.52775862,15.19327586,5.643965517
2023-09-24 02:00:00,8.245166667,232.3516667,6.338666667,28.06416667,15.01366667,6.151833333
2023-09-24 03:00:00,8.932807018,233.9654386,6.796315789,27.21807018,15.97877193,6.62245614
2023-09-24 04:00:00,8.476724138,236.675,7.215344828,26.65482759,16.60431034,7.14637931
2023-09-24 05:00:00,8.839655172,221.5805172,7.57637931,26.2487931,15.60172414,7.370689655
2023-09-24 06:00:00,13.56909091,258.5647727,8.117045455,25.53681818,15.07181818,7.981363636
2023-09-24 07:00:00,19.446875,321.0866667,13.35208333,19.10770833,9.103333333,13.08895833
2023-09-24 08:00:00,22.70744681,432.4110638,26.70829787,17.44808511,10.9593617,25.64531915
2023-09-24 09:00:00,14.42627451,462.6331373,29.45490196,19.71823529,20.25058824,28.27058824
2023-09-24 10:00:00,10.61157895,481.4210526,29.18736842,28.50280702,21.4254386,28.08105263
2023-09-24 11:00:00,10.56655172,417.1686207,20.63517241,16.89637931,25.40775862,20.11327586
2023-09-24 12:00:00,11.58854545,395.678,16.11418182,13.18272727,23.22745455,15.74636364
2023-09-24 13:00:00,11.57075472,375.0275472,10.35320755,7.443773585,21.49679245,10.2190566
2023-09-24 14:00:00,11.31266667,439.414,11.64377778,20.92022222,27.84511111,11.37844444
2023-09-24 15:00:00,11.50509434,439.5369811,12.85132075,22.82867925,27.09754717,12.61320755
2023-09-24 16:00:00,12.67943396,439.7728302,12.38132075,22.53830189,27.72037736,12.12603774
2023-09-24 17:00:00,7.894727273,425.5978182,9.631636364,31.14836364,29.11963636,9.445272727
2023-09-24 18:00:00,10.12433962,431.6909434,10.7490566,37.94735849,23.1909434,10.55660377
2023-09-24 19:00:00,14.12545455,466.3427273,16.84795455,38.94159091,18.83795455,16.29431818
2023-09-24 20:00:00,10.64976744,389.3804651,13.75534884,34.34162791,16.85418605,13.38790698
2023-09-24 21:00:00,8.962045455,336.5279545,7.924090909,30.40363636,17.38772727,7.735227273
2023-09-24 22:00:00,10.12102041,297.9453061,6.910816327,28.81102041,16.73897959,6.703877551
2023-09-24 23:00:00,8.601355932,270.3674576,7.251355932,28.23135593,16.87152542,7.057288136
2023-09-25 00:00:00,7.544230769,279.0207692,8.650192308,28.67211538,18.65211538,8.272115385
2023-09-25 01:00:00,7.064666667,299.4473333,12.11216667,28.48166667,19.27683333,11.81233333
2023-09-25 02:00:00,7.843220339,306.3059322,13.66542373,29.17322034,19.31881356,13.42440678
2023-09-25 03:00:00,7.838039216,305.6337255,13.6454902,28.22529412,18.89215686,13.27058824
2023-09-25 04:00:00,7.038947368,298.7198246,13.04438596,27.98859649,19.33649123,12.67929825
2023-09-25 05:00:00,8.7985,290.7803333,12.59833333,26.45516667,18.78266667,12.26416667
2023-09-25 06:00:00,14.2895082,342.4595082,20.39901639,28.72491803,14.86311475,19.77442623
2023-09-25 07:00:00,19.50166667,421.6663333,24.623,27.755,11.548,24.0635
2023-09-25 08:00:00,18.76661017,411.1262712,24.71644068,21.27542373,13.00169492,24.26966102
2023-09-25 09:00:00,17.72,400.0227869,24.83245902,21.64262295,14.64065574,24.21803279
2023-09-25 10:00:00,13.04220339,385.2149153,23.1540678,13.97610169,19.44423729,22.70101695
2023-09-25 11:00:00,7.93779661,438.1344068,26.23898305,21.41,28.55491525,25.8440678
2023-09-25 12:00:00,3.454821429,480.2008929,31.95,26.20339286,34.73214286,30.40053571
2023-09-25 13:00:00,5.370727273,450.1336364,26.38563636,21.49709091,30.93963636,25.71436364
2023-09-25 14:00:00,8.613793103,420.8794828,18.66431034,22.01396552,25.80827586,18.36534483
2023-09-25 15:00:00,7.835925926,369.8868519,16.5237037,11.95888889,26.29814815,16.36277778
2023-09-25 16:00:00,9.383148148,428.122037,17.71277778,18.22111111,31.12333333,17.42111111
2023-09-25 17:00:00,11.40017544,513.2242105,13.01596491,39.70912281,32.30789474,12.78789474
2023-09-25 18:00:00,13.91169811,444.2160377,10.06962264,47.97018868,23.13226415,9.875849057
2023-09-25 19:00:00,14.27897436,374.5564103,9.302564103,38.7974359,17.21846154,9.078205128
2023-09-25 20:00:00,12.22625,349.94225,9.577,34.83625,15.9855,9.40425
2023-09-25 21:00:00,10.70416667,340.04125,12.18833333,31.16041667,16.405625,11.85395833
2023-09-25 22:00:00,9.518360656,316.9936066,9.874262295,27.02901639,17.02245902,9.661803279
2023-09-25 23:00:00,8.353220339,286.4218644,7.678305085,25.16033898,14.83389831,7.543050847
2023-09-26 00:00:00,7.860208333,288.0489583,6.955625,23.75666667,16.48,6.796875
2023-09-26 01:00:00,7.448181818,304.3774545,7.994909091,26.13854545,19.39018182,7.780545455
2023-09-26 02:00:00,6.328166667,300.7138333,8.4265,26.72716667,20.62216667,8.261833333
2023-09-26 03:00:00,6.4475,298.4371667,7.8455,27.04316667,20.13233333,7.617666667
2023-09-26 04:00:00,6.622295082,297.9432787,8.710983607,27.76065574,20.0452459,8.598360656
2023-09-26 05:00:00,5.480517241,286.0503448,9.639482759,30.52603448,21.04982759,9.317413793
2023-09-26 06:00:00,6.938103448,284.9965517,9.52362069,27.84741379,19.195,9.346034483
2023-09-26 07:00:00,10.32982456,280.7914035,8.150526316,20.92508772,16.83578947,7.91
2023-09-26 08:00:00,10.78528302,255.5209434,7.106037736,14.26830189,16.39415094,6.983018868
2023-09-26 09:00:00,9.728448276,304.4017241,9.456034483,15.43965517,18.55982759,9.319310345
2023-09-26 10:00:00,7.086101695,285.5179661,8.825084746,11.6540678,21.15728814,8.731864407
2023-09-26 11:00:00,5.294137931,353.1936207,13.41413793,16.70293103,27.70948276,13.23275862
2023-09-26 12:00:00,2.549830508,397.5622034,19.08525424,15.80423729,35.39254237,18.61440678
2023-09-26 13:00:00,4.872931034,362.1498276,14.65482759,12.77586207,34.44706897,14.43448276
2023-09-26 14:00:00,7.925090909,445.7263636,15.20636364,23.55109091,38.33636364,14.928
2023-09-26 15:00:00,10.62866667,482.2628333,15.10366667,31.742,32.8395,14.90533333
2023-09-26 16:00:00,11.2362069,448.4493103,18.66689655,31.65965517,28.38206897,18.1962069
2023-09-26 17:00:00,12.24224138,488.9382759,22.50086207,35.36448276,27.83896552,22.04586207
2023-09-26 18:00:00,12.76907407,449.0992593,17.42148148,39.34481481,23.65425926,17.04796296
2023-09-26 19:00:00,16.86191489,529.0851064,24.39468085,41.17595745,18.32808511,23.27148936
2023-09-26 20:00:00,16.59666667,469.484359,21.57076923,36.74769231,14.74820513,21.11948718
2023-09-26 21:00:00,16.24,387.5198148,19.32759259,32.82555556,14.14092593,18.81037037
2023-09-26 22:00:00,11.2879661,303.3391525,10.86101695,27.40915254,14.99542373,10.62508475
2023-09-26 23:00:00,9.415762712,288.6752542,11.93050847,26.39135593,15.74440678,11.63677966
2023-09-27 00:00:00,6.490392157,311.7921569,12.62803922,29.59333333,19.54627451,12.27352941
2023-09-27 01:00:00,8.032222222,311.0097778,14.17822222,27.97066667,17.58111111,13.82288889
2023-09-27 02:00:00,8.92212766,306.6904255,16.15553191,28.77468085,17.65212766,15.83170213
2023-09-27 03:00:00,11.36490196,351.1307843,22.95235294,31.09529412,17.50588235,22.41176471
2023-09-27 04:00:00,11.49793103,338.3062069,21.84982759,28.15241379,16.26327586,21.20775862
2023-09-27 05:00:00,13.1454386,343.3194737,25.40736842,27.53157895,13.37263158,24.58596491
2023-09-27 06:00:00,13.78,365.2564286,23.83017857,25.77482143,14.89339286,22.57303571
2023-09-27 07:00:00,16.13103448,369.917069,20.16413793,20.82982759,14.05844828,19.67448276
2023-09-27 08:00:00,17.76611111,338.1533333,21.1737037,14.07759259,11.82166667,20.72648148
2023-09-27 09:00:00,14.92,398.8332692,25.92730769,14.92019231,16.66538462,25.25403846
2023-09-27 10:00:00,10.9192,390.7598,21.108,12.3052,22.3094,20.7684
2023-09-27 11:00:00,7.777719298,387.4736842,16.75385965,6.883333333,30.51964912,16.45052632
2023-09-27 12:00:00,3.700363636,458.4469091,17.06854545,14.66927273,37.00236364,16.73072727
2023-09-27 13:00:00,9.166346154,533.1832692,13.67615385,35.79961538,36.64788462,13.37403846
2023-09-27 14:00:00,12.06821429,456.4714286,10.87875,37.6225,27.13803571,10.66839286
2023-09-27 15:00:00,12.49954545,392.8902273,6.6725,28.39295455,21.16704545,6.554772727
2023-09-27 16:00:00,11.75630435,360.7967391,6.766956522,24.90717391,18.80956522,6.568478261
2023-09-27 17:00:00,10.79108696,430.3486957,12.52695652,36.74804348,24.23326087,12.14391304
2023-09-27 18:00:00,11.92642857,384.9592857,12.82214286,36.33928571,19.93595238,12.49809524
2023-09-27 19:00:00,12.94361111,402.5205556,16.34666667,31.76833333,14.8925,15.51916667
2023-09-27 20:00:00,15.15319149,432.2017021,23.71702128,33.26702128,15.14765957,22.68255319
2023-09-27 21:00:00,14.79816327,378.0234694,17.34163265,31.52877551,16.07020408,16.55979592
2023-09-27 22:00:00,13.18438596,381.3766667,19.80438596,32.25824561,16.74403509,18.96035088
2023-09-27 23:00:00,15.7145,454.249,32.3705,37.15233333,14.66,30.59483333
2023-09-28 00:00:00,9.7445,352.663,19.3275,33.47966667,17.656,18.835
2023-09-28 01:00:00,8.724067797,321.3677966,15.83711864,28.65322034,16.75745763,15.40576271
2023-09-28 02:00:00,9.791333333,333.923,21.731,28.094,14.536,21.06316667
2023-09-28 03:00:00,9.912666667,344.4475,25.7235,29.393,15.83366667,24.789
2023-09-28 04:00:00,7.995084746,313.3133898,18.88610169,28.63322034,16.49610169,18.29220339
2023-09-28 05:00:00,8.605762712,305.2445763,18.26762712,27.80813559,17.44118644,17.66847458
2023-09-28 06:00:00,15.10350877,346.5336842,22.92561404,25.94684211,11.66175439,21.91929825
2023-09-28 07:00:00,19.3932,381.8656,20.4442,21.5212,9.2186,19.9996
2023-09-28 08:00:00,19.65392857,400.0889286,25.61267857,14.55839286,9.746785714,24.72410714
2023-09-28 09:00:00,17.70516667,483.2991667,28.8555,16.3835,15.96333333,27.91516667
2023-09-28 10:00:00,12.02271186,490.6991525,26.63101695,15.38440678,28.73881356,25.53627119
2023-09-28 11:00:00,10.99576271,474.2964407,19.99474576,18.26644068,29.58474576,19.62254237
2023-09-28 12:00:00,14.37649123,500.8966667,17.76192982,25.94578947,26.68701754,17.12385965
2023-09-28 13:00:00,15.96122807,370.4773684,9.767894737,13.52368421,17.01070175,9.599298246
2023-09-28 14:00:00,9.629259259,455.45,9.511851852,34.1237037,28.57888889,9.205185185
2023-09-28 15:00:00,14.47578947,445.1907018,9.438596491,46.30684211,26.1422807,9.087017544
2023-09-28 16:00:00,16.31095238,367.3004762,4.85,33.76928571,15.86904762,4.784047619
2023-09-28 17:00:00,16.43957447,368.4851064,5.573404255,28.39510638,13.40106383,5.427234043
2023-09-28 18:00:00,18.85173913,386.0169565,21.4023913,27.33369565,11.93934783,20.50369565
2023-09-28 19:00:00,19.38888889,397.6224444,14.46577778,27.24244444,11.496,13.91933333
2023-09-28 20:00:00,18.13673469,484.8783673,15.05081633,32.44693878,10.89102041,14.67632653
2023-09-28 21:00:00,19.0664,500.6766,16.6976,31.0556,10.0784,16.2914
2023-09-28 22:00:00,15.60416667,368.6539583,10.00583333,26.301875,10.809375,9.831041667
2023-09-28 23:00:00,14.33733333,348.8446667,11.36516667,30.19666667,12.94616667,11.08
2023-09-29 00:00:00,13.36101695,324.3223729,10.89576271,28.67932203,14.46474576,10.37644068
2023-09-29 01:00:00,12.23811321,317.589434,8.833018868,25.69943396,12.63,8.536603774
2023-09-29 02:00:00,12.10448276,315.5510345,8.741896552,27.46517241,13.26862069,8.476034483
2023-09-29 03:00:00,10.33220339,273.6983051,7.350847458,27.3220339,16.24627119,7.141355932
2023-09-29 04:00:00,11.18183333,247.5096667,3.895333333,21.71766667,13.26466667,3.730666667
2023-09-29 05:00:00,10.04701754,238.7678947,4.410175439,23.03614035,13.22824561,4.176140351
2023-09-29 06:00:00,15.911875,292.79375,5.591041667,24.16145833,11.77166667,5.226875
2023-09-29 07:00:00,17.08976744,291.2797674,3.740465116,21.77697674,10.61534884,3.610232558
2023-09-29 08:00:00,17.02773585,335.3811321,10.5209434,18.73396226,9.413962264,10.19716981
2023-09-29 09:00:00,34.71929825,629.2410526,29.61052632,21.35508772,15.29157895,27.25842105
2023-09-29 10:00:00,18.04351852,462.7148148,16.96796296,21.48351852,17.61555556,16.38962963
2023-09-29 11:00:00,15.55690909,338.4074545,6.374727273,12.75127273,17.79490909,6.148181818
2023-09-29 12:00:00,12.75070175,372.8112281,11.78017544,11.70736842,23.47649123,11.55842105
2023-09-29 13:00:00,6.093148148,460.3522222,19.85074074,17.8137037,33.32796296,19.3862963
2023-09-29 14:00:00,4.841578947,485.0445614,17.2854386,33.13859649,33.68578947,17.08105263
2023-09-29 15:00:00,11.74730769,447.8503846,10.95326923,37.35769231,25.08269231,10.71673077
2023-09-29 16:00:00,10.94052632,396.5659649,13.26315789,33.1145614,20.79473684,13.04175439
2023-09-29 17:00:00,10.5523913,386.8426087,13.66173913,31.70717391,21.345,13.19086957
2023-09-29 18:00:00,9.63725,338.20575,10.68675,32.11125,20.0035,10.62125
2023-09-29 19:00:00,9.271875,341.6084375,11.3534375,30.2625,19.9309375,10.9584375
2023-09-29 20:00:00,9.131428571,346.0445714,11.502,29.352,18.09657143,11.28285714
2023-09-29 21:00:00,8.022307692,328.7158974,12.29897436,30.23153846,16.5425641,12.09846154
2023-09-29 22:00:00,10.63132075,322.9990566,16.55981132,31.46283019,16.74415094,15.82037736
2023-09-29 23:00:00,9.330677966,292.6055932,13.01830508,29.63372881,16.8240678,12.75711864
2023-09-30 00:00:00,8.537068966,275.952931,12.20172414,29.96137931,16.73362069,11.8362069
2023-09-30 01:00:00,9.36220339,271.7267797,11.84491525,29.01084746,16.67355932,11.50762712
2023-09-30 02:00:00,9.456101695,262.2125424,11.40423729,28.4240678,14.72118644,11.09813559
2023-09-30 03:00:00,8.990689655,259.5908621,11.43586207,30.85741379,17.72241379,11.23931034
2023-09-30 04:00:00,8.819152542,254.7808475,11.31118644,28.38813559,15.46118644,10.99067797
2023-09-30 05:00:00,10.36586207,253.4710345,11.24086207,27.42017241,15.06068966,10.985
2023-09-30 06:00:00,12.60283019,283.0824528,14.58792453,26.54037736,14.61528302,14.09301887
2023-09-30 07:00:00,18.03301887,329.339434,16.09320755,21.46867925,9.801886792,15.66679245
2023-09-30 08:00:00,18.48458333,322.8354167,19.28479167,15.20270833,8.441458333,19.010625
2023-09-30 09:00:00,15.96068966,398.7308621,22.65155172,10.40293103,17.14655172,22.045
2023-09-30 10:00:00,10.5687931,399.8408621,21.97931034,14.82465517,26.15017241,21.59258621
2023-09-30 11:00:00,9.962586207,417.5717241,23.09224138,12.35741379,30.05068966,22.42362069
2023-09-30 12:00:00,9.678928571,424.4069643,22.18875,15.17892857,30.80839286,21.87267857
2023-09-30 13:00:00,7.783684211,390.6796491,18.21140351,11.28210526,31.01298246,17.82438596
2023-09-30 14:00:00,6.541071429,448.5,17.99392857,17.70035714,35.78285714,17.76375
2023-09-30 15:00:00,5.807962963,437.1431481,16.22666667,19.91388889,36.94740741,15.95555556
2023-09-30 16:00:00,6.223793103,433.5893103,17.65862069,24.2362069,36.1587931,17.36482759
2023-09-30 17:00:00,5.50220339,445.1198305,17.42067797,30.84983051,35.63237288,17.07101695
2023-09-30 18:00:00,9.762033898,486.6066102,20.33220339,41.50661017,28.28745763,19.88542373
2023-09-30 19:00:00,10.09648148,430.002037,15.56833333,41.05888889,26.33277778,15.17462963
2023-09-30 20:00:00,9.526481481,420.4777778,16.05962963,38.03,23.10481481,15.75018519
2023-09-30 21:00:00,7.702222222,384.326,12.83888889,32.60266667,22.46977778,12.50266667
2023-09-30 22:00:00,10.5244898,341.1428571,13.62020408,32.47918367,17.65836735,13.24061224
2023-09-30 23:00:00,8.983220339,324.5391525,14.27084746,33.40813559,19.00271186,13.86745763
2023-10-01 00:00:00,7.370491803,301.6283607,13.39934426,29.46606557,19.20934426,13.18377049
2023-10-01 01:00:00,8.3605,288.3105,12.40133333,28.81683333,16.23666667,11.964
2023-10-01 02:00:00,7.207241379,291.3315517,12.84,30.74275862,17.16896552,12.54672414
2023-10-01 03:00:00,8.423103448,281.1103448,12.17672414,28.35275862,16.71672414,11.9562069
2023-10-01 04:00:00,6.868305085,274.9284746,12.47,28.83728814,17.73322034,12.07745763
2023-10-01 05:00:00,7.498888889,276.1677778,12.15111111,27.08333333,17.23703704,11.87777778
2023-10-01 06:00:00,11.10963636,279.096,11.54254545,26.254,16.31909091,11.27963636
2023-10-01 07:00:00,14.80418182,285.882,12.36581818,20.59345455,11.62454545,12.18527273
2023-10-01 08:00:00,15.96944444,362.2088889,22.76981481,16.57111111,13.19055556,22.17333333
2023-10-01 09:00:00,13.71036364,493.9754545,30.53,24.53436364,20.98618182,29.17018182
2023-10-01 10:00:00,11.72278689,415.2995082,23.0642623,22.74704918,20.88557377,22.72737705
2023-10-01 11:00:00,9.053846154,428.8611538,14.74846154,38.44557692,26.135,14.48423077
2023-10-01 12:00:00,15.30581818,350.3078182,11.29018182,21.78327273,14.66527273,11.17381818
2023-10-01 13:00:00,11.04263158,326.9231579,10.07807018,4.783508772,17.74175439,9.842631579
2023-10-01 14:00:00,11.24679245,324.4518868,8.199245283,6.771886792,21.86358491,8.065849057
2023-10-01 15:00:00,8.132777778,393.4133333,7.730185185,26.04333333,29.19333333,7.589074074
2023-10-01 16:00:00,10.77571429,415.2708163,4.796938776,39.64816327,26.48857143,4.635714286
2023-10-01 17:00:00,10.43195122,327.8941463,4.06804878,35.27682927,21.31829268,3.922682927
2023-10-01 18:00:00,10.12305556,333.7322222,12.03305556,33.835,17.05722222,11.61305556
2023-10-01 19:00:00,12.0225,349.973125,13.68875,33.2853125,15.550625,13.3475
2023-10-01 20:00:00,10.596,330.805,9.036333333,28.35633333,15.98933333,8.677666667
2023-10-01 21:00:00,12.80026316,355.9505263,11.36894737,29.35421053,12.66684211,10.93394737
2023-10-01 22:00:00,11.58396226,270.5439623,8.840943396,28.25358491,14.24735849,8.502641509
2023-10-01 23:00:00,12.81509091,270.8158182,9.839636364,27.72381818,13.66054545,9.572181818
2023-10-02 00:00:00,10.81090909,259.1116364,10.25054545,26.56181818,14.88036364,10.03436364
2023-10-02 01:00:00,11.26178571,254.62625,11.12267857,25.24339286,13.6025,10.80589286
2023-10-02 02:00:00,10.69581818,254.5834545,10.76327273,25.60218182,14.31109091,10.42218182
2023-10-02 03:00:00,9.808035714,243.4680357,10.06160714,26.3125,13.78428571,9.714821429
2023-10-02 04:00:00,10.73155172,257.3082759,12.24810345,27.36344828,13.32206897,11.89775862
2023-10-02 05:00:00,13.05563636,271.7461818,17.00090909,28.39254545,12.43436364,16.19636364
2023-10-02 06:00:00,16.48807692,313.3084615,17.715,28.08461538,11.42442308,17.03711538
2023-10-02 07:00:00,19.49384615,351.3419231,20.49692308,22.85134615,9.121923077,19.65769231
2023-10-02 08:00:00,20.14433962,421.7511321,28.26566038,20.23924528,8.633018868,26.75962264
2023-10-02 09:00:00,19.52232143,435.9473214,27.21,22.71321429,12.15089286,26.11642857
2023-10-02 10:00:00,18.14263158,425.4054386,28.63175439,17.38491228,14.92649123,27.07789474
2023-10-02 11:00:00,16.56534483,441.2612069,24.08206897,15.04862069,20.70344828,23.51827586
2023-10-02 12:00:00,17.09218182,407.1576364,17.25545455,13.11454545,21.22290909,16.92327273
2023-10-02 13:00:00,14.22127273,374.3143636,11.27490909,16.09036364,23.39727273,11
2023-10-02 14:00:00,10.32592593,375.6587037,9.689259259,30.58888889,23.11555556,8.890185185
2023-10-02 15:00:00,12.85339623,331.7456604,5.653207547,40.99603774,23.19169811,5.343018868
2023-10-02 16:00:00,11.48980392,300.9729412,9.377254902,37.59078431,20.61098039,9.120784314
2023-10-02 17:00:00,12.68844444,292.9633333,9.283111111,29.95111111,14.75288889,8.748666667
2023-10-02 18:00:00,19.17304348,410.5030435,30.87413043,29.82086957,10.79304348,27.70717391
2023-10-02 19:00:00,17.35068182,380.2484091,10.93727273,28.47295455,11.81068182,10.34795455
2023-10-02 20:00:00,12.83181818,293.0154545,4.736818182,27.60772727,11.68636364,4.624090909
2023-10-02 21:00:00,12.78813953,259.1074419,4.673953488,25.55116279,12.20395349,4.558139535
2023-10-02 22:00:00,14.01346939,259.9757143,6.941020408,28.11816327,11.71367347,6.576122449
2023-10-02 23:00:00,12.65413793,235.672931,5.590517241,26.33,12.25051724,5.467758621
2023-10-03 00:00:00,12.02035088,228.1173684,5.778070175,26.23,11.83175439,5.587719298
2023-10-03 01:00:00,9.799423077,227.9344231,5.840769231,26.32038462,13.52384615,5.681730769
2023-10-03 02:00:00,10.65677966,225.1562712,5.974237288,25.58830508,12.03135593,5.883898305
2023-10-03 03:00:00,10.594,233.6781667,7.4625,25.796,12.8135,7.268833333
2023-10-03 04:00:00,9.051578947,232.3466667,7.845614035,23.74614035,15.21578947,7.631754386
2023-10-03 05:00:00,9.887321429,224.54125,10.62696429,20.92214286,14.95464286,10.39053571
2023-10-03 06:00:00,9.977321429,251.7925,11.88107143,21.76535714,16.60839286,11.54446429
2023-10-03 07:00:00,12.98218182,283.0294545,12.92672727,19.02036364,15.30690909,12.76636364
2023-10-03 08:00:00,12.25625,313.01,13.99107143,18.39732143,15.82160714,13.75732143
2023-10-03 09:00:00,9.492807018,348.9750877,15.97842105,12.95052632,20.11842105,15.70754386
2023-10-03 10:00:00,7.054067797,352.200678,15.07169492,10.43644068,25.00389831,14.84305085
2023-10-03 11:00:00,7.211034483,381.0562069,17.22034483,16.84844828,28.79103448,16.77603448
2023-10-03 12:00:00,6.292592593,373.0948148,13.94481481,13.28074074,30.19240741,13.68092593
2023-10-03 13:00:00,6.693157895,378.9264912,13.13964912,15.7977193,27.88929825,13.0122807
2023-10-03 14:00:00,5.105555556,376.8514815,13.28648148,14.38944444,31.56296296,13.15574074
2023-10-03 15:00:00,4.274716981,392.735283,12.56660377,20.63603774,34.00811321,12.3154717
2023-10-03 16:00:00,3.820181818,383.2650909,10.29309091,20.05818182,33.63545455,10.05
2023-10-03 17:00:00,4.454642857,397.8014286,10.50071429,29.28267857,32.58107143,10.28464286
2023-10-03 18:00:00,6.926315789,412.5522807,11.10035088,37.49491228,27.90017544,10.87
2023-10-03 19:00:00,10.60204545,490.9659091,25.88227273,39.28568182,23.73022727,24.91568182
